PN,No.,Gloss,Chinese,Frame,PB (Matisoff 2003),PN (Bradley 1979b),PTB,PLa,PLa initial,PLa rhyme,PLa tone,CW-QY,C-WC,C-LJ,C-LB,C-CJ,C-QS,CE-YA,W-SZP,W- SLZ,W-DT,W-YL,E-DC,E-HS,E-TS,XZ,YL (young),YL (old),MD,Eka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,44,yesterday-1,昨天,他__过来,,*ʔəmi¹,,a²ʔni³,0,a,2,aŋ³³,ɑ̃³³,aŋ³³,ɑ²¹nɑ³³,an³³,ɑn³³,a²¹nɛ³³,"an³³, a³³na³³",a³³ni³³,a²¹ni³³,a⁴⁴na³³,a²¹nɛ³³,a²¹ni³³,a²¹nə³³,a²¹ɲi³³,a²¹ni³³,a²¹ni³³,a²¹ni³³,a²¹mi²⁴,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332.1,390,charcoal-2,木炭,地上有三块__,,*swe² (k-)rutL,,sa²ŋi²,ŋ,i,2,sɛ²¹n̩²¹tsʰɿ²¹,sɛ²¹n̩²¹tsʰɿ²¹,sɛ²¹n̩²¹,sɑ²¹n̩²¹tɛ⁵⁵,ɕian²⁵tɕʰi²¹,ɕɛ²¹m̩̩²¹py⁵⁵,sɛ̃n²¹,sa²¹n̩²¹tɛ⁵³,sa²¹ni²¹,sɛ²¹ni²¹,sa²¹n̩²¹tɛ³³,sa²¹ŋɛ²¹,ʂɛn²¹,sa²¹nə²¹,sa²¹ɲi²¹,sa²¹mi²¹,,sɛŋ²¹kʰi²¹,ɕi²¹kʰɛ³³,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,680,cry,哭,他__过,ŋəw¹,*ŋo¹,,ŋo¹,ŋ,o,1,ŋə⁵⁵,ŋv̩⁵⁵,ŋv̩⁵⁵,ŋv̩⁵⁵,ŋv̩⁵⁵,ŋv̩⁵⁵,"mə²⁴, ŋə²⁴",ŋv̩²⁴,ŋɤ²⁴,ŋɨ²⁴,y⁴⁴,ŋə²⁴,ŋɨ²⁴,ŋɨ²⁴,mɤ̪˞²⁴,ŋɤ³³,,ŋɨ⁵⁵,ŋɨ²⁴,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,109,bird,鸟,树上有三只__,,*s-ŋyakH,,ŋja̠H,ŋj,a̠,H,a⁵⁵ɲɛ̠³³,ɑ⁵⁵ɲiɛ̠³³,a⁵⁵ɲɛ̠³³,a⁵⁵niɛ̠³³,ɑ⁵⁵n̩³³,ɑ⁵⁵ŋa̠³³,a⁵⁵ɲiɛ̠³³,a⁴⁴ɲi⁴⁴,a⁴⁴ɲa⁴⁴,a⁴⁴nɛ⁴⁴,a⁴⁴ɲi⁴⁴,ɲia³³,a⁵⁵ŋɛ³³,a⁵⁵ɲa³³,a⁵⁵ɲa³³,a⁵⁵ɲa⁵³,a⁵⁵ɲa⁵³,a³³ŋa³³,bə²⁴xa̠³³,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,112,crow (a),乌鸦,树上有三只__,,*akL/a³,,a¹ŋja̠Hbɛ̠H,ŋj,a̠,H,a⁵⁵ɲɛ̠³³ba̠³³,a⁵⁵ɲiɛ̠³³ba̠³³,a⁵⁵ɲɛ̠³³ba̠³³,a⁵⁵niɛ̠³³ba̠³³,a⁵⁵ni̠³³ba³³,ɑ⁵⁵ŋa̠³³ba̠³³,a⁵⁵ɲiɛ̠³³bɛ˞³³,a⁴⁴ɲi⁴⁴bɛ⁴⁴,a⁴⁴ɲa⁴⁴bɛ˞⁵⁵,a³³na˞³³bɛ³³,a⁴⁴ɲi⁴⁴ba⁴⁴,,a⁵⁵ŋɛ³³bɛ³³,a⁵⁵ɲa³³bɛ³³,a⁵⁵ɲa³³bɛ³³mu³³,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,108,goose,鹅,他家有三只__,ŋa-n(PST),,,a¹ŋwa¹,ŋw,a,1,a⁵⁵ŋø⁵⁵,a⁵⁵ŋv̩⁵⁵,ɑ⁵⁵ny⁵⁵,ɑ⁵⁵ŋv̩⁵⁵,ɑ²¹ny⁵⁵,ɑ⁵⁵ŋə⁵⁵,a⁵⁵mu⁵⁵,a⁴⁴ŋv̩⁴⁴,a⁴⁴ŋue⁴⁴,a⁴⁴wy³³,a⁴⁴ŋu⁴⁴,"ɣɔ²⁴,ɔ²⁴","aɔ̃⁵⁵, ã⁵⁵ɔ̃⁵⁵",ã⁵⁵ɔ̃⁵⁵,a³³ŋu⁵³,o²¹aŋ⁵³,o²¹aŋ⁵³,a⁵⁵ŋo⁵⁵,a³³ŋao²⁴,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,383,tile (ceramic),瓦片,三片,,*ŋwa¹pi²,,ŋwɛ²pʰe²,ŋw,ɛ,2,vɛ̤²¹,vɛ²¹pʰi²¹,vɛ̤²¹pʰi²¹,vɛ̤²¹,vɛ̤²¹,vɛ²¹pʰi²¹,vɛ²¹,vɛ²¹,e⁵⁵tsʰɿ²¹pɛ˞³³,ŋe˞²¹pʰe²¹,vɛ²¹,ŋɛ²¹,vɛ²¹,ŋɛ²¹,ɛi²¹tsʰɿ²¹pɛ˞³³,,,bəm²⁴pʰɛ²¹,bəŋ²¹,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,317,older man,老男人,他家有三个__,ʔ-bəw²,,,a²pa¹,p,a,1,a²¹pa⁵⁵mu²¹,ɑ²¹pɑ⁵⁵mɑ³³,a²¹pa⁵⁵mu²¹,ɑ²¹pɑ⁵⁵mɑ³³,ɑ²¹pɑ⁵⁵mu²¹,ɑ²¹pɑ⁵⁵mu²¹,a²¹pa⁵⁵mu²¹,a²¹pa⁴⁴ma³³,a²¹pa⁴⁴ma³³,a²¹po²³mo³³,a²¹pɐ⁴⁴mɐ³³,a²¹pɔ⁵⁵ma²¹,a²¹pɔ⁵⁵ma³³,tsʰa⁵⁵ma²¹pɔ̠²¹,a²¹pu⁵⁵mo³³,tsʰu³³mu²¹pa⁵³,,a²¹po⁵⁵ma²¹,a³³po²⁴ma²¹,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,339,father's father,爷爷,他的__很好,ʔ-bəw²,*ʔəpo²,,a²pa¹,p,a,1,a⁵⁵ku³³,a⁵⁵ku³³,a²¹pa⁵⁵,ɑ²¹pɑ⁵⁵,ɑ²¹pɑ⁵⁵,ɑ²¹pɑ⁵⁵,a²¹pa⁵⁵,a²¹pa²⁴,a²¹pa⁴⁴,a²¹po²⁴,a²¹pɐ⁴⁴,a²¹pɔ⁵⁵,a²¹pɔ⁵⁵,a²¹lɔ̠²¹,a²¹pu⁵³,a²¹pa³³,,a²¹po⁵⁵,a²⁴po²⁴,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,796,exchange,交换,他__过,,*ʔ-pa¹,,pa¹,p,a,1,pa⁵⁵,pɑ⁵⁵,pa⁵⁵,pɑ⁵⁵,pɑ⁵⁵,pɑ⁵⁵,pa⁵⁵,pa²⁴,pa²⁴,po²⁴,pɐ⁴⁴,pɔ⁵⁵,pɔ⁵⁵,pu⁵⁵,po⁴⁵³,pa³³,,po⁵⁵,po²⁴xɛ³³,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,51,four days from now (b)-2,四天后,他__过来,,,,a²pa³ʔni³,p,a,3,,,,,ɑ²¹pɑŋ³³,,æ²¹pæ⁵⁵nɛ³³,,,,,,,,,,,a²¹paŋ³³,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,80,boar-3,公猪,他家有三头__,,,,a¹ve̠ᶫpa̠ᶫ,p,a̠,L,vɛ̠²¹pa̠²¹,ɑ⁵⁵viɛ̠²¹pa̠²¹,a⁵⁵væ̠²¹pa̠²¹,a⁵⁵vɛ̠²¹pa̠²¹,a⁵⁵vɛ̠²¹pa̠²¹,ɑ⁵⁵vi̠²¹pa̠²¹,a⁵⁵vi̠²¹pa²¹,a³³ve⁴⁴pa⁵³,a³³ve⁴³pa⁵³,a²¹ve⁴⁴po⁵³,a⁴⁴vɛ⁴⁵³lu²¹ku²¹pa⁵³,vei⁴²lu⁵⁵,a⁵⁵vi̠²¹pɔ̠²¹,a⁵⁵vi̠²¹pɔ̠²¹,a⁴⁴vɛi̠³³po³³,a⁵⁵vei⁵³pa⁵³,a⁵⁵vei⁵³pa⁵³,a⁵⁵vɛ̠²¹xæ⁵⁵,a²⁴vi̠ʔ³¹ɛ³³po²¹,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,83,ram-3,公羊,他家有三头__,,,,a¹tʃʰi̠ᶫpa̠ᶫ,p,a̠,L,a⁵⁵tʂʰʅ̠²¹pa̠²¹,ɑ⁵⁵tʂʰʅ̠²¹pa̠²¹,a⁵⁵tʂʰʅ̠²¹pa̠²¹,a⁵⁵tʂʰʅ̠²¹pa̠²¹,a⁵⁵tsʰɿ̠²¹lo⁵⁵pa²¹,ɑ⁵⁵tsʰɿ²¹lu⁵⁵ku²¹,a⁵⁵tsʰɿ̠²¹lo̠²⁴pa²¹,a³³tʂʰʅ⁴⁴pa⁵³,a³³tʂʰʅ⁴³pa⁵³,a²¹tʂʰʅ⁴⁴po⁵³,a⁴⁴tʂʰʅ⁵³lu²¹ku²¹pa⁵³,a⁵⁵tsʰɿ⁴²lu⁵⁵,a⁵⁵tsʰɿ̠²¹pɔ̠²¹,a⁵⁵tsʰɿ̠²¹pɔ̠²¹,a³³tʂʰʅ³³po³³,a⁴⁴tsʰɿ⁵⁵pa⁵³,a⁴⁴tsʰɿ⁵⁵pa⁵³,a⁵⁵tɕʰiʔ²¹pʰi⁵⁵,a²⁴tɕʰio⁴²ɛ³³po̠ʔ²¹,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,92.1,tiger-2,老虎,山上有三只__,,*k-la²,,la²pa̠ᶫ,p,a̠,L,la̤²¹pa̠²¹,lɑ²¹pa̠²¹,la²¹pa̠²¹,la̤²¹pa̠²¹,la²¹pa²¹,lɑ²¹pa̠²¹,la²¹pa̠̠²¹,la²¹pa⁵³,la²¹pa⁵³,lo²¹po⁵³,la²¹pa⁵³,lɔ²¹pu⁴²,lɔ²¹pɔ̠²¹,lɔ²¹,lo²¹,la²¹dzɛ˞³³,la²¹dzɛ˞³³,lo²¹pɑ̠²¹,lo²¹,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,119.1,frog-2,青蛙,地上有三只__,ʔ-ba²,*k-ʔ-pa²,,ʔmu¹pa̠ᶫ,p,a̠,L,ə⁵⁵pa̠²¹,m̩⁵⁵pa̠²¹,ũ⁵⁵pa̠²¹,u⁵⁵pa̠²¹,u⁵⁵pa²¹,u⁵⁵pa̠²¹,ə̃⁵⁵pɑ̠²¹,om²⁴pa⁵³,mu²⁴pa⁵³,kɛ⁴⁵lɛ³³,u⁴⁴pa⁵³,u⁵⁵pu⁴²,ɤ̪⁵⁵pɔ̠²¹,m̩⁵⁵pɔ̠²¹,m̩⁴⁵³po³³,a⁴⁴pɛ˞⁴⁴lɤ̪⁴²,a⁴⁴pa⁴⁴la⁴²,u⁵⁵pɑ̠²¹,o²⁴pʷoʲ⁴²jo³¹,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,120,toad-2,癞蛤蟆,地上有三只__,,*ʔ-brut,,ʔmu¹pa̠ᶫ,p,a̠,L,ə⁵⁵pa̠²¹dzaŋ⁵⁵pʰy³³,ha⁵⁵pʰy³³,ũ⁵⁵pa̠²¹dza⁵⁵pʰy³³,,,u⁵⁵pa̠²¹lɑ²¹jɛ²¹,kan²¹pa²¹sɿ³³,om²⁴pa⁵³lv̩⁴⁴tsɿ⁴⁴,mu²⁴pa⁵⁵pʰəŋ³³tsʰɿ²¹,m̩²⁴po⁵³,u⁴⁴pa⁵³lai²¹tɕɛn³³pao³³,nɛ³³dɛ³³sɛ³³u⁵⁵pu⁴²,fɛ̠²¹ɤ̪⁵⁵pɔ̠²¹,m̩⁵⁵pɔ̠²¹lɔ³³gɛ²¹,m̩⁴⁵³po³³,lai³³tui³³li³¹,,u⁵⁵pɑ̠²¹dzo⁵⁵jɛ²¹,o²⁴poʔ²¹ɕi⁵⁵ɕi³³,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,373,male suffix,公的,三个,,*ʔ-pa²,,jaŋ²pa̠ᶫ,p,a̠,L,pa̠²¹,pa̠²¹,pa̠²¹,pa̠²¹,u³³pa²¹,u³³pa̠²¹,wu³³pɑ²¹,pa⁵³,ja²¹pa⁵³,ja²¹po⁵⁵,pa⁵³,ja³³pu⁴²,ja³³pɔ̠²¹,ja³³pɔ̠²¹,ja³³po³³mo³³,ja²¹pa⁵³,,jɛ²¹pɑ̠²¹,"ɛ²¹pʰv̩²⁴,ɛ³³po̠ʔ²¹",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,375,father+children (CLF),三父子,三父子去干活,,,,pa̠ᶫla²,p,a̠,L,pa̠²¹la̤²¹,pa̠²¹la²¹,pa̠²¹la̠²¹,pa̠²¹la̠²¹,pa²¹la²¹,pa̠²¹la²¹,pɑ²¹la²¹,pa⁵⁵la²¹,pa⁵³za²¹,po⁵⁵lo²¹,pa⁵⁵la²¹,pu⁴²lu²¹,pɔ̠²¹lɔ²¹,pɔ̠²¹lɔ²¹,pʰo²¹lo²¹,pa⁵⁵la²¹,,pɑ̠²¹lɑ²¹,a²⁴vo³³zo²¹,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,232,ear-2,耳朵,他的__很好,,ʔna² ʔbaŋ¹,,ʔna²paŋ¹,p,aŋ,1,ʔna̤²¹pu⁵⁵,nɑ²¹pu⁵⁵,ʔna²¹pu⁵⁵,nɑ²¹pu⁵⁵,nɑ²¹pu⁵⁵,nɑ²¹pu⁵⁵tsɿ³³,na²¹pɨ⁵⁵,na²¹pu⁴⁴,na²¹pu²⁴,na²¹pa²⁴,na⁵⁵sɐ³³,na²¹pa⁵⁵,nɔ²¹pa⁵⁵,na²¹pa⁵⁵ku³³,na²¹pa⁵⁵kv̩³³,na²¹pu³³,,no²¹pa⁵⁵kɛ³³,na²¹pa²⁴,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426.2,582,do (work),做 (做工),他__过,,,,pe¹,p,e,1,"pi⁵⁵,mʉ⁵⁵",pi⁵⁵,pi⁵⁵,pi⁵⁵,pi⁵⁵,pi⁵⁵,pi⁵⁵,pɛ²⁴,pe²⁴,"pi⁴⁴,mv̩²⁴",pi⁴⁴,mɤ̪⁵⁵,pi⁵⁵,m̩²⁴,"mɤ̪⁴⁵³, pi⁴⁵³","pai³³, m̩³³",,mu⁵⁵,mɨ³³dʑɛ²¹,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,325,lame (b),瘸子/跛子,村里有三个__,pa:y X ba:y,,,kʰi¹pe³,p,e,3,kʰɨ⁵⁵tʰaŋ³³,,,,,,kʰɨ⁵⁵ti²¹,kʰɨ⁴⁴pɛ²¹,kʰɨ⁵⁵pɛ˞³³,kʰɨ⁴⁴pɛ²¹,pai⁴⁴tsɿ⁴⁴,tɕʰi⁵⁵tɛ²¹,kʰɨ⁵⁵pai³³,tsʰɿ²¹ti²¹,kʰɨ⁴⁵tɛi²¹,kɛ˞³³vv̩²¹pai³³la²¹,,pɛ²¹tɛ²¹,bɨʲ⁵³luŋ²⁴la³³ko²¹,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,234.1,mouth-2,嘴,他的__很大,m-ka (PTB),*(C)me²/mokL,(PTB) *m-ka;,kʰa²pe̠ᶫ,p,e̠,L,kʰa²¹pʰɛ³³,kʰɑ²¹pʰiɛ̠²¹,kʰæ̠²¹pʰæ̠²¹,kʰa²¹pʰiɛ̠²¹,kʰɑ²¹pʰy²¹,kʰɑ²¹pʰi²¹,kʰa²¹pi̠²¹,kʰa²¹pʰe⁵³,kʰa²¹pʰe⁵³,kʰa²¹pʰɛ⁵⁵,mɨ³³dzɿ³³,kʰa²¹pei⁴²,kʰa²¹pi̠²¹,kʰa²¹pʰi²¹,kʰa³³pɛi³³,ma²¹nɛ˞⁵³,,,ɛ²¹mə³³,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,202,board (a),板子,地上有三块__,,*C-m-bak L,,pɛ³,p,ɛ,3,,,,,,,sɿ³³pɛ³³,te²¹pɛ³³,ti²¹pɛ˞³³,pɛ˞³³,,pɛ³³,sɿ³³pɛ³³,pɛ³³pʰi²¹,sɿ³⁵³pɛ˞³³,pɛ˞³³,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,888,sticky (a),粘,它_了,ʔ-nyakᶫ,,,pɛ³,p,ɛ,3,pɛ³³na̠²¹,,pɛ³³,pɛ³³,y̠²¹,,tso̠̠³³,pu³³,pɛ˞⁴⁴,pɛ˞⁴⁴,,nia⁴²,tsɔ̠³³,dzu³³,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,717,jump; leap,跳,他__过,,*ʔ-bokH,,pɛ̠H,p,ɛ̠,H,pa̠³³,pa̠³³,pa̠³³,pa̠³³,pa̠³³,pa̠³³,tʰio⁵⁵,pɛ⁴⁴,pɛ˞⁴⁴,pɛ⁴⁴,pa⁴⁴,tʰiɔ⁵⁵,tʃɨ⁵⁵,pɛ³³,tsai²¹,bə³³,,pa̠³³,pa̠³³,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,377,grandfather+grandchildren (CLF),三爷孙,三爷孙去干活,,,,pi²la²,p,i,2,pi²¹la̤²¹,pi²¹la²¹,pi²¹la²¹,pi²¹la̤²¹,tsɿ²¹la²¹,pʰi²¹la²¹,pia²¹la²¹,tsɿ²¹la²¹,tsɿ²¹za²¹,tsɿ²¹lo²¹,pi²¹la²¹,pʰi²¹lɔ²¹,pia²¹la²¹,tsɿ²¹lɔ²¹,tsʰo²¹lo²¹,pʰi²¹li²¹,,,a²⁴po²⁴li³³puɛ⁴²jo²¹,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,378,grandmother+grandchildren (CLF),三奶孙,三奶孙去干活,,,,pi²la²,p,i,2,pi²¹la̤²¹,ni³³la²¹,pi²¹la²¹,,,,,tsɿ²¹la²¹,tsɿ²¹za²¹,ni³³lo²¹,,pʰi²¹lɔ²¹,pia²¹la²¹,tsɿ²¹lɔ²¹,tsʰo²¹lo²¹,pʰi²¹li²¹,,,a²⁴pʰi²¹li³³puɛ⁴²jo²¹,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,114,dove; pigeon,鸽,树上有三只__,m-krəw²,*k-ʔ-ko² & *k-m-ɡu²,,a²pɨ¹mu²,p,ɨ,1,a̤²¹pʉ⁵⁵,ɑ²¹pɨ⁵⁵mɨ²¹,a²¹pɨ⁵⁵mɨ²¹,ɑ²¹pɨ⁵⁵mɨ²¹,a²¹pɨ⁵⁵,ɑ²¹pɨ⁵⁵,a²¹pɨ⁵⁵,a²¹pɨ²⁴,a²¹pɨ²⁴,a²¹pɨ²⁴,a²¹pɨ²⁴,a²¹pə⁵⁵mə²¹,a²¹pɨ⁵⁵,a²¹pə⁵⁵mə²¹,a²¹pɨ̃ŋ⁴⁵²,a²¹pv̩³³,a²¹pv̩²⁴,a²¹pɨ⁵⁵,dɛ²¹pɨ²⁴muɛ³³jo³¹,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,242,chin-2,下巴,他的__很长,,*ʔ-pi¹ & *doŋ²,,mu²pɨ¹daŋ¹,p,ɨ,1,n̩²¹la³³dzɿ³³,m̩²¹pɨ⁵⁵dzɿ³³,m̩²¹pɨ⁵⁵dzɿ³³,m̩²¹pɨ⁵⁵dzɿ³³,m̩²¹pɨ⁵⁵dɨ⁵⁵,m̩²¹pɨ⁵⁵dv̩⁵⁵,m̩²¹pɨ⁵⁵də³³,m̩²¹bɨ⁴⁴dy⁴⁴,mv̩²¹la³³dzɿ³³kʰɨ⁴⁴kʰo³³,m̩²¹bɨ⁴⁴tsɿ³³,ɕia⁴⁴pa²¹,m̩²¹pə⁵⁵da³³dzɿ³³,m̩²¹pə⁵⁵da²⁴,m̩²¹pə⁵⁵da³³dzɿ³³,m̩²¹pɨ⁵⁵ku³³,ɕa³³ba³³kʰo³³,,m̩²¹pɨ⁵⁵,ɛ²¹mə³³pĩ²²ŋa²¹,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,697,run (b),跑,他__过,"b-ləy², kyatH",*p-re²,,pɨ¹,p,ɨ,1,,,,,pɨ⁵⁵,pɨ⁵⁵,pɛ˞³³,,,,,,pɛ˞⁵⁵,,pɛ˞³³,pɛ˞⁵³,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,690,have courage,敢,他__过,wam³,,,pɨ²,p,ɨ,2,pʉ²¹,pɨ²¹,pɨ²¹,,pɨ²¹,pɨ²¹,pɨ²¹,pɨ²¹,be²⁴pɨ²¹,pɨ²¹,pɨ²¹,pə²¹,pɨ²¹,pə²¹,pɨ²¹,pu²¹,,pɨ²¹,ni̠³³mo³³jɛ²¹,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,595,pull up (b),拔 (拔草),他__过,,,,pɨ̠H,p,ɨ̠,H,,,,,pɛ˞̠³³,,,,,,,,,,,pu⁵³,,,pɨ³³,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,540,answer,答 (回答),他__过,,,,po̠H,p,o̠,H,po̠³³,po̠³³,po̠³³,po̠³³,po̠³³,po̠³³,nɑ²¹kɑ²¹,pu⁴⁴,pu⁴⁴,pu⁴⁴,po⁴⁴,da²¹,po³³,pu³³,pu³³gɨ²¹,ta²⁴,,,xuaŋ²⁴li̠ʔ³³,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
